Index,Text,Sentiment
136310,편하게 잘 신고 있어요.,1
136310,이번 신발은 사이즈가 조금 크게 나온 것 같네요,-1
136310,사이즈가 조금 큰것  외엔,-1
136310,디자인도 좋고 ,1
136310,편하고좋아요,1
136310,작은 사이즈로 교환하려다,-1
136324,흰색이 깔끔하고,1
136324,비오는 날에 방수가 되어 좋습니다.,1
136324,적립금이 2배여서,1
136336,너무 예쁘네요,1
136336,발도 편해요,1
136336,양말을 신지않고도  하루종일 발이 편했어요,1
136338,편해서 마음에 든다고 하시네요.,1
136338,밝은 컬러가 좋을 것 같아서 베이지로 구입했는데 선택 잘 한거 같아요.,1
136344,마무리가 깔끔하지 않네요.  ,-1
136344,그저 굽이 높이가 있는게 젤로 마음에 드네요.  ,1
136344,신다보면 발들어가는 입구가 엄청 늘어날것 같아요. ,-1
136344,한철 신고 버리겠음요,-1
136345,일부분 표면은 볼록 나와있고 스크래치난 것처럼 돼있습니다.,-1
136345, 신발 신기가 불편하고 ,-1
136345,걸을 때마다 거칠어서 통증이 꽤 있습니다.,-1
136348,운동화 240 쌰쥬  신는데  장화라 245 구매 해봤어요~싸쥬 크네요~,1
136348,정싸이즈로 주문하셔도 될듯합니다 ㆍ,1
136349,다른 레인부츠보다 발목부분이 좁아서 비가 안들어옵니다. ,1
136349,물 많은곳을 걸어도 문제없네요. ,1
136349,바닥이 얇은듯해서 쿠션을 넣어주면 좋을것 같습니다.,-1
136350,비안들어차고 좋네요,1
136350,얇아서 불편하니 신발창 따로 넣어주면 좋아요,-1
136356,신고 벗기 아주 편하고~,1
136356,디자인  이쁘고 ,1
136360,마감처리불량으로 동일상품으로 교환신청합니다!,-1
136360,이렇게 바느질이 엉망인 신발이라니... ,-1
136361,발목까지 올라가니  따뜻할것같아요,1
136361,무게감은  약간 있기는 한것같은데,-1
136361,이쁘네요,1
136365,신었을때 편하고 ,1
136365,발목부분이 따뜻해서  ,1
136366,길게 신으면 니트가 내려오고 ,-1
136366,따뜻한 건 갑이네요. ,1
136366,사이즈도 편하게 신으려고 업했는데 너무 거요.,-1
136366,반만 접어 신으면 다리가 짧아보여서,-1
136367,"이쁘고,",1
136367,영해 보이긴 한데.,1
136367,발이 커보이는 단점이 있네요.,-1
136367,쿠션은 많지는 않고 불편할 정도는 아니에요.,0
136367,살짝 커서 정사이즈 보다 한치수 작은게 나을듯요.,-1
136367,제  치수로 블랙 245 구입 했는데 걸을 때 마다 헐렁 해요.,-1
136367,벗을때 불편함은 ,-1
136367,이쁘니까 ,1
136367,가격대비 양호해요.,1
136368,윗부분이 니트로대어있어 따뜻하네요.,1
136368,신발이좀커보여서 조금속상하네요.,-1
136368,올겨울잘신을께요.,1
136369,평소사이즈로 시켰는데 조금큰거 같네요~,-1
136369,추운겨울에  완전따뜻하고 좋아요~,1
136372,생각보다 커보여서 안 이쁘네요. ,-1
136372,같은 사이즈의 다른 신발들보다 훨씬 커보이고.. ,-1
136372,신었을때 좀 무겁습니다. ,-1
136373,세련된 디자인과,1
136373,색상도 너무 예쁘고,1
136373,야무지게 생겨서 너무나 만족합니다,1
136374,가볍고 ,1
136374,따뜻하며,1
136374,이뻐요.,1
136374,키높이  까지  ..  ,1
136374,가격대비  세련미까지 ,1
136376,세일해서 싸게삿어요  ,1
136376,발목니트가 좀 크긴해요,-1
136376,사이즈 없어서 230 으로 삿는데  딱좋아요ᆢ,-1
136376,발 않시려워서 좋아용,1
136376,사이즈 작은걸로사면 딱 맞아요ㅇ,-1
136377,생각보다 사이즈가 크게 나왔고,-1
136377,너무 무거워서 불편합니다,-1
148249,무엇보다 발이 편하고,1
148249,디자인도 깔끔하고,1
148249,키가 커 보여서 좋아요^^,1
148255,정사이즈이며 약간 작게 나온 편..,0
148255,가격 대비 예쁘고 괜찮아요. ,1
148255,발에 땀이 차긴 하지만 ,-1
148255,여름 빼고 잘 신고 다닐 수 있어요.,0
148255,색상도 예뻐요. ,1
148255,편하가도 하여 추천합니다,1
148256,230 너무 헐떡거려 도저히신을수없어 225로교환 발에딱,-1
148256,신고다니니 발가락뒷꿈치 아파죽음..,-1
148256,헐떠거려도정사 이즈살껄 ..,-1
148256,신발은편하고,1
148256,이쁘고,1
148256,가벼워요,1
148259,디자인좋고 ,1
148259,가격도 저렴하며 ,1
148259,소재가 소가죽으로 제작되어 ,0
148259,상당히 신발이 편합니다,1
148263,"박음선이 밋밋하지 않은 멋스러움을 전해주고,",1
148263, 가볍고 ,1
148263,다소 넉넉한 사이즈여서 ,1
148263,발이 편안합니다,1
148265,정사이즈 맞구요,1
148265,운동화만큼 발이 편해요,1
148265,가볍고 좋네요,1
148268,240신는데 뒤에게 훌렁거려서 235로 다시 주문햇어요..,-1
148268,그런데 요번에는 발가락이 좀 아프더라고요.,-1
148268,가까운데만 살살 걸어다녓는데 그러다보니 좀 늘어낫나봐요.. ,1
148268,엄청 편하고 그런건 아닌데 그냥 신고 걸을만해요..,0
148268,신발은 가볍고 ,1
148268,이뽀요..,1
148272,정말 편합니다,1
148272,볼이 넓은편인데도 전혀 끼지않고,1
148272,불편하지 않습니다ㅏ,1
148272,편하게 잘 신고 다녀요,1
148272,정사이즈이고,1
148276,편하고,1
148276,잘 맞아요.,1
148276,전 양말 신고 넉넉한 걸 좋아해서 한치수 크게 샀는데 딱 좋아요.,1
148276,신던 신발 정사이즈 구매하시면 될 듯 해요.,1
148278,디자인은 이쁘지만,1
148278,시간이갈수록 발의편함을 느껴 강추합니다~^^,1
148279,색상은 화면과 똑 같고 ,1
148279,사이즈는 조금 크게 나온것 같아,-1
148279,신었을때 착용감은 편했구요~~,1
148281,굽이있는데도,1
148281,가격대비 고급스러워요,1
148281, 오래신어도 편하고,1
148282,걸을땐불편함이없엇는데 ,1
148282, 이상하게발이엄청답답하고아 픈걸느껴져요,-1
148282,신발은큰편인데,0
148282,걸을땐편안햇어요,1
148282,발등하고발뒷금치가죄어오는느낌 ..,-1
148282,편안하면서도,1
148282,불편한신발이네요,-1
148285,가격대비 품질이 너무 좋고,1
148285,"디자인, 무게 모두짱입니다!!",1
148285,무게 모두짱입니다!!,1
148285,너무너무 편해서,1
148287,저렴하게 구입할 수 있는 것도 참 좋은데,1
148287,이 제품은 완전 편하고 좋더라구요,1
148289,정사이즈로 사래서 샀는데 크네요.,-1
148289,정말 커요 250,-1
148293,생각했던거보다 디자인도 괜찮고,1
148293,키높이도 있어 좋와요,1
148293,가격대비 만족,1
148296,230과35. 중간사이즈인데 30주문했는데 뒷꿈치가 헐떡거려요,-1
148296,집에서 잠깐 몇발자국 걸어봤는데 쿠션감 없어요,-1
148303,발바닥은 쿠션이없고,-1
148303,앞쪽은 불편하고,-1
148303,뒷꿈치쪽은 낮아서 걸을때마다  벗겨지려고 합니다,-1
148303,냄새도 많이 납니다,-1
148304,사이즈는 큰데 ,-1
148304,오른발새끼발가락이 쓸려서 아파요,-1
148305,굽 높이가 있어,0
148305,편하고 괜찮아요,1
148305,불편할것 같아는데  넘 ~~편해요,1
148308,발볼이 넓어 편하고 정사이즈구매하면 좋을것같네요,1
148308,와인색상구매햇는데 신으니 더 잘어울려서 가을가을 합니다,1
148308,편하고 좋아요,1
148310,디자인  이쁘고 ,1
148310,착화감 편하고,1
148310,가죽도 부드러워요 ,1
148310,처음 신어 그런지 뒷꿈치 빨개졌어요ㅠㅠ,-1
148311,가볍고,1
148311,디자인도 예쁘고 너무 좋아요.,1
148311,좋은 가격에 잘 산것 같아요.,1
148312,잠깐은 편하고 좋았으나,1
148312,시간이 지날수록 걸어다니기가 저는 그닥 편하지만은 않네요..,-1
148313,사이즈도 딱 맞고,1
148313,예쁘고,1
148313,정말 편합니다~~,1
148314,굽은 편한데,1
148314,걸을때 발등부분이 헐거워서 벗겨지려고 해요,-1
148317,가볍고,1
148317,디자인도 예쁘고 너무 좋아요.,1
148317,좋은 가격에 잘 싼것 같애요.,1
148318,색상그레이인데 맘에들고,1
148318,가볍고,1
148318,편해요..,1
148318,사이즈도 정사이즈시키면됩니다~,1
148320,신발 디장인도 좋아요.,1
148320,오래신으니 발까락앞이 조금 불편하네요.,-1
148321,좀 사이즈가 크긴하지만,-1
148321,편하다 하셔서 다행이네요 ㅎㅎ ,1
148323,굽이 높아서 좋아요,1
148323,가죽이라 편합니다!,1
148324,사이즈는 잘 맞는데..,1
148324,다른 슬립온에 비해 착화감은 쿠션감이 없이 딱딱하네요,-1
148325,방송에서 보던거랑 똑같이 예쁘고 ,1
148325,편한데 ,1
148325,사이즈가 크게나왔는지 평상시 신던대로 주문했는데도 발이 많이 헐렁거리고,-1
148325,신이 벗겨져 불편하네요.,-1
148325,품질은 좋은거같아 걍 신기로 했습니당.,1
148326,저렴하게 잘 샀어요. ,1
148326,색상도 화면이랑 똑같이 괜찮고,1
148326,신발 가볍고 좋네요.^^,1
148326,사이즈 정사이즈보다 약간 커요.,-1
148333,소가죽을 이 가격이라이라니 짱입니다,1
148333,디자인 착화감 모두 만족입니다,1
148333,착화감 모두 만족입니다,1
148338,저렴한 가격에 너무 만족스런 운동화에요.,1
148338,키높이 있어서 완전 좋구요~~,1
148338,데일리로 매일매일 신기좋은듯.,1
148338,사이즈는 한사이즈정도 크게 나온거같아요.,-1
148338,"225구매했고 엄마발이 225인데 살짝크구요,",-1
148338,내가 230인데 전혀 안작고 적당히 맞더라구요!!,-1
148339,사이즈는 좀 큰듯하고  ,-1
148339,바닥의 깔창에  쿠션이 없어서,-1
148339,하루종일 서서 일하는 저에게는 발이 피로감을 느끼네요.,-1
148340,베이지 주문하고  받아보니 너무 이뻐서,1
148340,냄새전혀 없고  ,1
148340,바지 스커트 모두 어울립나다,1
148343,신발이 부드럽고 ,1
148343,신고 벗기에 편하며,1
148343,맨발로 신어도 발에 부담감이 없어서 만족스럽습니다,1
148343,착용감이 좋고,1
148346,신어보니 약간 큰느낌은 있지만,-1
148346,발이 편했어요~,1
148353,정사이즈보다 5mm 큰 것 같기도 합니다.,-1
148353,신고 다닐수록 뒤쪽이 남는 느낌이....,-1
148353,발은 편해요.,1
148356,가죽소재라 부드럽긴한데,1
148356,뒤꿈치가 깊지 안아요 그래서 딱맞는데도 신발이 볏겨져요,-1
148359,35는 끼고 40은 헐렁이네요.,-1
148359,발등부위가 좀 높이 덮어주었다면 정사이즈가 맞을것 같아요..,-1
148359,정사이즈로 딱 맞았으면 두개다 구매했을텐데..아쉽네요.,-1
148360,신발이 가볍고,1
148360,쿠션감도 좋아요..,1
148360,발볼이 넓어서 240주문했는데 약간 큰감이 있는데,-1
148360,안쪼여서 좋아요~,1
148361,이쁘고,1
148361,편하다고하네요~,1
148363,가볍고 ,1
148363,편안한 느낌의 제품을,1
148363,저렴하게 구입할 수 있어서 감사합니다,1
148363,디자인 심플하고 예쁜데 ,1
148363,광고처럼 쿠션감이 크게 있지는 않아요,-1
148364,키높이가 있는데,1
148364,편안한 착용감이 참 좋네요,1
148364,좋은가격에 구입해서 기분 좋아요,1
148366,신을수록ᆢ아주가볍고?,1
148366,넘편해용~굿입니다,1
148367,슬립은은  엄청 편하네요,1
148367,회색 구입했는데 색상은 무난 하네요,0
148372,색상도 이쁘고,1
148372,푹신푹신해서 발이 편하고 좋습니다,1
148372,가격대비 만족스러워요,1
148373,사이즈는 맞으나 ,1
148373,실제 검정은 디자인이 예쁘지 않았다.,-1
148375,바닥은 푹신하니 편한데,1
148375,발가락  부분이 약간 좁아서 맨발로 신으면 딱맞구요,-1
148375,양말 신으면 좀 끼입니다,-1
148376,발도편하고 ,1
148376,가벼워요,1
148376,사이즈 좀 크게 나왔어요 ,-1
148376,한 사이즈 다운해 주문하세요,-1
148378,뒷쪽이 약간 커서 벗겨질듯해서 덧대야할듯,-1
148378,신발은폭신폭신 편해요,1
148379,쿠션 넘넘 좋네요. ,1
148379,제 발볼이 넒어서 크게 주문했는데 좀 큰듯하지만 괜찮네요,0
148379,데일리로 출퇴근시 잘 신을 듯 합니다,1
148380,키높이도 되고 ,1
148380,푹신푹신하고,1
148380,가격도 좋고,1
148380,오른쪽 밑창이 우글우글 헌신발이 온 줄 알았네요,-1
148383,가볍고 ,1
148383,가죽이 말랑하니 좋아여.,1
148383,보은 좁은데 사이즈는 약간 큰감이 있어여.한치수 작은거 하나 더 사네여,-1
148385,생각보다 훨씬 품질이 좋아요~~,1
148385,발이 미끄러지듯이 들어가고,1
148385,걸을때 진짜 편하고 부드러워요^^,1
148385,저는 오렌지랑 블루 두 켤레 샀는데 둘 다 너무 예뻐요~~~♥♥♥,1
148386,정말 편해요,1
148386,촌스럽지도 않고. ,1
148386,푹신푹신하네요 ,1
148386,홈쇼핑 신발은 다 나이드신분들 사신는줄 알았는데 이건 디자인 좋네요 대만족,1
148386,운전할때말고 평상시에도 즐겨 신어요.,1
148387,정사이즈이고 ,1
148387,푹신하고 ,1
148387, 뒷굽높이가 있지만 앞굽이 있어 ,0
148387,편하게 신을수 있어서 좋아요^0^!,1
148392,정사이즈에,1
148392,큐션감도 좋고,1
148392,발볼이 좀 넓어보이기는 하지만 그런대로 나쁘지는 않고,0
148392,키높이는 없어도 되는데 키높이까지 있어서 좋아요,1
148397,정사이즈로시켰는데 딱맞아요.,1
148397,적립금 이있어서 저렴하기구매했네요~,1
148397,화이트 .블랙 뭘살까 고민마니했는데  ㅎ 블랙두 이쁘네요..,1
148397,신발이 무겁지않아넘좋아요..,1
148399,볼 중간이 약간 넓어보이긴합니다  ,-1
148399,키높이지만 ,0
148399,발은 편하고 좋아요,1
148399,사이즈 좀 작게 나왔어요.,-1
148399,한치수 업해서 주문하는 걸 추천합니다.,-1
148408,가격대비 괜찬음,1
148408,신을때 조금불편하지만 ,-1
148408,바닥은 편한것 같음,1
148408,사이즈는 크게나와서 한치수 적게 주문해야 할듯하네여,-1
148410,한사이즈 작게 주문하여..딱 맞아요.,-1
148410,저렴한 가격으로 너무 잘 구매했어요.,1
148412,235  정사이즈 시켰더니 양말신고 딱 맞는 느낌입니다,1
148412,저렴하게 잘샀어요,1
148413,신발은 너무 이쁘고,1
148413,가벼운데요,1
148413,신고 벗기가 너무 불편 하네요,-1
148413,특히 발볼 넓은 사람은 더 힘들어요,-1
148413,신발은 산뜻하고 이뻐요,1
148413,가볍고요,1
148415,가볍고,1
148415,소재가 부드럽고 ,1
148415,신고 벗기 편하고 착화감 정말 좋아요,1
148419,발도작아보이고,1
148419,가볍고넘좋아요,1
148420,넘 예뻐,1
148420,넘 가벼운것보다 적당한 창 무게감. ,1
148420,착용감 넘 좋아요,1
148420,이바격에  좋은신발에 기분좋음,1
148420,첨 착용시 불변해 깜놀!!!~,-1
148420,끈을 풀어 최대한 늘러 끝만 묶어 신어보니 불편한 게 갠찬앗어요.,1
148422,디자인도 에쁘고 ,1
148422,가격도 저렴한데 ,1
148422,착화감이 짱~이네요,1
148422,오랫만에 품질이 맘에드는 상품이라,1
148423,가격도싸고,1
148423,발이펀하고,1
148423,예뻐서,1
148423,다들예쁘다고하네요,1
148425,기볍고 ,1
148425,착용감이 좋아요.,1
148425,마감도 깨끗하고 ,1
148425,가격에 비해서는 괜찮아요.,1
148426,새신발이라 냄새가 심한거 빼고는 ,-1
148426,너무 편해요 ,1
148426,가볍고 참 좋네요,1
148426,가격도 좋고... ,1
148426,사이즈를 한치수 큰 250으로 신어서 그런지 ,-1
148426,오랜시간 한 만보이상 걸어보니 발목이 아프더라구요.,-1
148426,산책용으로 가볍게 신을때만 사용하려구요...,1
